n.name,labels(n),n.color,type(r),m.name,labels(m),m.color
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,受限域船组水动力预报系统,[TechShip],#00BCD4
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,生态过鱼水生生物运动仿真技术,[TechShip],#00BCD4
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,三峡新通道标准船型研发平台,[TechShip],#00BCD4
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,船舶自主智能运动控制系统,[TechShip],#00BCD4
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,钾离子固态电池储能技术,[TechEnergy],#2196F3
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,光-浪-储自洽能源供电系统,[TechEnergy],#2196F3
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,水风光氢零碳航道微电网,[TechEnergy],#2196F3
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,船舶航道智慧消防防控技术,[TechSafety],#F44336
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,大坝结构健康安全诊断技术,[TechSafety],#F44336
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,大坝渗流隐蔽病害探测技术,[TechSafety],#F44336
船舶吃水自动检测需求,[Demand],#4CAF50,满足于,枢纽施工断航风险评估技术,[TechSafety],#F44336
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,通航智能调度,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,船舶安全过闸,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,船闸设备运维,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,大坝与水下探测,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,船舶吃水管控,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,智能疏浚与清漂,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,港口一体化管控,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,船舶水动力安全,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,生态过鱼保护,[MidIndustry],#FF9800
船闸枢纽建设,[UpIndustry],#FBBC05,支撑,标准船型研发,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,通航智能调度,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,船舶安全过闸,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,船闸设备运维,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,大坝与水下探测,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,船舶吃水管控,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,智能疏浚与清漂,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,港口一体化管控,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,船舶水动力安全,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,生态过鱼保护,[MidIndustry],#FF9800
航道整治与清礁,[UpIndustry],#FBBC05,支撑,标准船型研发,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,通航智能调度,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,船舶安全过闸,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,船闸设备运维,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,大坝与水下探测,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,船舶吃水管控,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,智能疏浚与清漂,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,港口一体化管控,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,船舶水动力安全,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,生态过鱼保护,[MidIndustry],#FF9800
高陡边坡工程,[UpIndustry],#FBBC05,支撑,标准船型研发,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,通航智能调度,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,船舶安全过闸,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,船闸设备运维,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,大坝与水下探测,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,船舶吃水管控,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,智能疏浚与清漂,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,港口一体化管控,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,船舶水动力安全,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,生态过鱼保护,[MidIndustry],#FF9800
工程固废资源化,[UpIndustry],#FBBC05,支撑,标准船型研发,[MidIndustry],#FF9800
通航智能调度,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
通航智能调度,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
通航智能调度,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
通航智能调度,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
通航智能调度,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
船舶安全过闸,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
船舶安全过闸,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
船舶安全过闸,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
船舶安全过闸,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
船舶安全过闸,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
船闸设备运维,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
船闸设备运维,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
船闸设备运维,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
船闸设备运维,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
船闸设备运维,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
大坝与水下探测,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
大坝与水下探测,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
大坝与水下探测,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
大坝与水下探测,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
大坝与水下探测,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
船舶吃水管控,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
船舶吃水管控,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
船舶吃水管控,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
船舶吃水管控,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
船舶吃水管控,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
智能疏浚与清漂,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
智能疏浚与清漂,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
智能疏浚与清漂,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
智能疏浚与清漂,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
智能疏浚与清漂,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
港口一体化管控,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
港口一体化管控,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
港口一体化管控,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
港口一体化管控,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
港口一体化管控,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
船舶水动力安全,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
船舶水动力安全,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
船舶水动力安全,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
船舶水动力安全,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
船舶水动力安全,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
生态过鱼保护,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
生态过鱼保护,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
生态过鱼保护,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
生态过鱼保护,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
生态过鱼保护,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
标准船型研发,[MidIndustry],#FF9800,依赖,绿色能源供电,[DownIndustry],#8BC34A
标准船型研发,[MidIndustry],#FF9800,依赖,消防与应急安全,[DownIndustry],#8BC34A
标准船型研发,[MidIndustry],#FF9800,依赖,结构健康监测,[DownIndustry],#8BC34A
标准船型研发,[MidIndustry],#FF9800,依赖,渗流与病害检测,[DownIndustry],#8BC34A
标准船型研发,[MidIndustry],#FF9800,依赖,断航风险评估,[DownIndustry],#8BC34A
船闸枢纽建设,[UpIndustry],#FBBC05,保障,绿色能源供电,[DownIndustry],#8BC34A
船闸枢纽建设,[UpIndustry],#FBBC05,保障,消防与应急安全,[DownIndustry],#8BC34A
船闸枢纽建设,[UpIndustry],#FBBC05,保障,结构健康监测,[DownIndustry],#8BC34A
船闸枢纽建设,[UpIndustry],#FBBC05,保障,渗流与病害检测,[DownIndustry],#8BC34A
船闸枢纽建设,[UpIndustry],#FBBC05,保障,断航风险评估,[DownIndustry],#8BC34A
航道整治与清礁,[UpIndustry],#FBBC05,保障,绿色能源供电,[DownIndustry],#8BC34A
航道整治与清礁,[UpIndustry],#FBBC05,保障,消防与应急安全,[DownIndustry],#8BC34A
航道整治与清礁,[UpIndustry],#FBBC05,保障,结构健康监测,[DownIndustry],#8BC34A
航道整治与清礁,[UpIndustry],#FBBC05,保障,渗流与病害检测,[DownIndustry],#8BC34A
航道整治与清礁,[UpIndustry],#FBBC05,保障,断航风险评估,[DownIndustry],#8BC34A
高陡边坡工程,[UpIndustry],#FBBC05,保障,绿色能源供电,[DownIndustry],#8BC34A
高陡边坡工程,[UpIndustry],#FBBC05,保障,消防与应急安全,[DownIndustry],#8BC34A
高陡边坡工程,[UpIndustry],#FBBC05,保障,结构健康监测,[DownIndustry],#8BC34A
高陡边坡工程,[UpIndustry],#FBBC05,保障,渗流与病害检测,[DownIndustry],#8BC34A
高陡边坡工程,[UpIndustry],#FBBC05,保障,断航风险评估,[DownIndustry],#8BC34A
工程固废资源化,[UpIndustry],#FBBC05,保障,绿色能源供电,[DownIndustry],#8BC34A
工程固废资源化,[UpIndustry],#FBBC05,保障,消防与应急安全,[DownIndustry],#8BC34A
工程固废资源化,[UpIndustry],#FBBC05,保障,结构健康监测,[DownIndustry],#8BC34A
工程固废资源化,[UpIndustry],#FBBC05,保障,渗流与病害检测,[DownIndustry],#8BC34A
工程固废资源化,[UpIndustry],#FBBC05,保障,断航风险评估,[DownIndustry],#8BC34A
